GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespaceLangRequest,579,0,77,0,159,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassIDFromImportResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AddAliasRequest,480,0,56,0,0,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewNamespaceRequest.Builder,628,0,84,0,185,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterECARequest.Builder,628,0,84,0,0,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PerformSetAccountsRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespaceLangResponse.Builder,402,0,48,0,118,0,60,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PerformSetOperationsRequest.Builder,628,0,84,0,185,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.FederateAllObjectsRequest.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataSetIDRequest,579,0,77,0,159,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractInfoOfApplicantWithProvResponse.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AutoRegisterEEResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PublishAddressRequest,427,0,42,0,127,0,59,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SynchronizeFederatedObjectRequest,734,0,115,0,0,0,107,0,47,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetPropertyIDResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassNameForDSRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetBabelStubsRequest,609,0,79,0,0,0,86,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentsInfoResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentForDSRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectInfoRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetMetadataByOIDForDSRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassIDRequest.Builder,819,0,116,0,237,0,112,0,54,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentsInfoResponse.Builder,542,0,68,0,0,0,80,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassResponse,582,0,68,0,157,0,80,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ConsolidateVersionRequest.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterObjectResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AutoRegisterSLRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewContractRequest,579,0,77,0,159,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyFederatedObjectsRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckObjectFederatedRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetPublicDataSetsRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfProviderRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AddAliasRequest.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentsInfoResponse,582,0,68,0,0,0,80,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExecuteImplementationResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckObjectFederatedWithDataClayInstanceRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataClaysObjectIsFederatedWithResponse.Builder,811,0,100,0,0,0,101,0,51,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExecuteMethodOnTargetRequest.Builder,1010,0,148,0,0,0,137,0,63,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveClassRequest.Builder,819,0,116,0,237,0,112,0,54,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterObjectForGCRequest,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterToPublicContractOfNamespaceResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataClaysObjectIsFederatedWithRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckObjectFederatedWithDataClayInstanceResponse.Builder,372,0,44,0,0,0,56,0,34,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectsMetaDataInfoOfClassForNMResponse.MdataInfoDefaultEntryHolder,8,0,0,0,0,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewReplicaResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewDataContractResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewNamespaceResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ImportModelsFromExternalDataClayRequest.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetMetadataByOIDRequest.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetImportedClassesInfoInNamespaceRequest.Builder,721,0,106,0,203,0,102,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectDataSetIDResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewDataContractResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInfoOfClassesInNamespaceRequest.Builder,721,0,106,0,203,0,102,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExternalSourceDataClayOfObjectResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveImplementationRequest.Builder,1010,0,148,0,289,0,137,0,63,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespacesRequest,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewVersionResponse,480,0,56,0,0,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveNamespaceRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PerformSetOperationsResponse.Builder,437,0,52,0,133,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.MoveObjectRequest.Builder,945,0,140,0,0,0,131,0,61,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterToPublicContractRequest.Builder,721,0,106,0,203,0,102,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStubsRequest.Builder,1065,0,138,0,0,0,134,0,65,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExternalDataclayIDRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfProviderResponse,582,0,68,0,0,0,80,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfApplicantResponse.DatacontractsDefaultEntryHolder,8,0,0,0,0,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespaceIDResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExecuteImplementationRequest,984,0,171,0,0,0,144,0,55,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespaceIDRequest,579,0,77,0,159,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyUnfederatedObjectsRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExecuteImplementationResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetMetadataByOIDRequest,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ActivateTracingRequest,337,0,31,0,0,0,51,0,35,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountIDRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterExternalDataClayResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnfederateObjectWithAllDCsRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractsOfApplicantWithProvResponse,582,0,68,0,0,0,80,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetPropertyIDRequest.Builder,917,0,126,0,271,0,122,0,59,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewAccountResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataClaysObjectIsFederatedWithResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExtDataClayInfoRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckObjectFederatedResponse,437,0,52,0,0,0,65,0,38,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectFromAliasResponse,687,0,108,0,0,0,102,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfApplicantRequest,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInterfaceInfoRequest.Builder,721,0,106,0,0,0,102,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyStorageLocationShutdownRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnregisterStorageLocationRequest.Builder,339,0,42,0,99,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespaceLangRequest.Builder,628,0,84,0,185,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentForDSRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExtDataClayInfoResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExistsActiveEnvironmentsForSLRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfApplicantResponse,582,0,68,0,0,0,80,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ConsolidateVersionRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetMetadataByOIDResponse.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewReplicaResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectDataSetIDResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassIDFromImportRequest.Builder,819,0,116,0,237,0,112,0,54,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AdviseEventRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PerformSetAccountsResponse,480,0,56,0,137,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyRegistrationOfExternalDataClayResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyUnfederatedObjectsRequest.Builder,811,0,100,0,0,0,101,0,51,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewVersionResponse.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountIDRequest,381,0,35,0,115,0,54,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetImportedClassesInfoInNamespaceResponse,582,0,68,0,157,0,80,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnregisterExecutionEnvironmentRequest.Builder,339,0,42,0,99,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespaceLangRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewAccountNoAdminRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassNameAndNamespaceForDSRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStorageLocationForDSRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassIDRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetOperationIDResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassIDFromImportRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStorageLocationForDSResponse,480,0,56,0,0,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountListResponse,516,0,58,0,137,0,71,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ImportInterfaceRequest.Builder,1103,0,170,0,307,0,152,0,67,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnfederateAllObjectsWithAllDCsRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewAccountRequest.Builder,628,0,84,0,185,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PerformSetOperationsResponse,480,0,56,0,137,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ObjectExistsInDataClayRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.metadataservice,MetaDataServiceSQLStatements.SqlStatements,0,615,0,2,0,68,0,5,0,4
dataclay,es.bsc.dataclay.metadataservice,MetaDataService,1299,1004,169,79,281,232,144,42,38,24
dataclay,es.bsc.dataclay.metadataservice,MetaDataServiceSQLStatements,0,8,1,1,0,4,1,1,0,1
dataclay,es.bsc.dataclay.metadataservice,ObjectMetaData,75,111,6,6,10,40,7,17,1,17
dataclay,es.bsc.dataclay.metadataservice,MetaDataServiceDB,1619,1110,89,49,476,272,86,43,32,28
dataclay,es.bsc.dataclay.logic.classmgr.bytecode.pysrc,StubPySourceManager.Mode,24,0,0,0,3,0,1,0,1,0
dataclay,es.bsc.dataclay.logic.classmgr.bytecode.pysrc,StubPySourceManager,439,0,38,0,78,0,22,0,3,0
dataclay,es.bsc.dataclay.util.management.datacontractmgr,DataContract,106,112,20,2,22,40,14,16,3,16
dataclay,es.bsc.dataclay.util.management,AbstractManager,0,6,0,0,0,3,0,1,0,1
dataclay,es.bsc.dataclay.logic.datasetmgr,DataSetManagerSQLStatements.SqlStatements,0,105,0,2,0,17,0,5,0,4
dataclay,es.bsc.dataclay.logic.datasetmgr,DataSetManagerSQLStatements,0,8,1,1,0,4,1,1,0,1
dataclay,es.bsc.dataclay.logic.datasetmgr,DataSetManager,61,119,6,8,16,32,8,12,4,9
dataclay,es.bsc.dataclay.logic.datasetmgr,DataSetManagerDB,175,343,24,30,58,115,21,18,1,11
dataclay,es.bsc.dataclay.logic.classmgr.bytecode.java,StubByteCodeManager,539,0,30,0,77,0,19,0,4,0
dataclay,es.bsc.dataclay.logic.classmgr.bytecode.java,DataClayClassTransformer,2136,0,148,0,485,0,97,0,23,0
dataclay,es.bsc.dataclay.logic.classmgr.bytecode.java,SerializationCodeGenerator,1537,0,70,0,390,0,43,0,8,0
dataclay,es.bsc.dataclay.logic.classmgr.bytecode.java,ExecutionByteCodeManager,163,0,6,0,27,0,4,0,1,0
dataclay,es.bsc.dataclay.serialization.java.util.concurrent.atomic,AtomicIntegerWrapper,44,0,2,0,16,0,10,0,9,0
dataclay,es.bsc.dataclay.util.management.stubs,ImplementationStubInfo,164,0,2,0,65,0,33,0,32,0
dataclay,es.bsc.dataclay.util.management.stubs,StubInfo,187,0,8,0,62,0,34,0,30,0
dataclay,es.bsc.dataclay.util.management.stubs,PropertyStubInfo,121,0,2,0,48,0,25,0,24,0
dataclay,es.bsc.dataclay.util.management.stubs,StubClassLoader,215,0,24,0,43,0,14,0,2,0
dataclay,es.bsc.dataclay.util.management.classmgr.java,JavaPropertyInfo,26,23,4,0,7,11,5,6,3,6
dataclay,es.bsc.dataclay.util.management.classmgr.java,JavaClassInfo,57,63,16,0,19,26,11,14,3,14
dataclay,es.bsc.dataclay.util.management.classmgr.java,JavaOperationInfo,0,23,0,0,0,11,0,6,0,6
dataclay,es.bsc.dataclay.util.management.classmgr.java,JavaImplementation,68,16,10,0,11,4,9,2,4,2
dataclay,es.bsc.dataclay.util.management.classmgr.java,JavaAnnotationInfo,53,0,6,0,18,0,12,0,9,0
dataclay,es.bsc.dataclay.util.management.classmgr.java,JavaTypeInfo,10,0,0,0,5,0,3,0,3,0
dataclay,es.bsc.dataclay.communication.grpc.generated.logicmodule,LogicModuleGrpc.LogicModuleImplBase,1435,0,0,0,598,0,121,0,121,0
dataclay,es.bsc.dataclay.communication.grpc.generated.logicmodule,LogicModuleGrpc,5162,0,480,0,1917,0,363,0,123,0
dataclay,es.bsc.dataclay.communication.grpc.generated.logicmodule,LogicModuleGrpc.LogicModuleFutureStub,1086,0,0,0,243,0,122,0,122,0
dataclay,es.bsc.dataclay.communication.grpc.generated.logicmodule,LogicModuleGrpcService,35,0,0,0,12,0,4,0,4,0
dataclay,es.bsc.dataclay.communication.grpc.generated.logicmodule,LogicModuleGrpc.LogicModuleBaseDescriptorSupplier,10,0,0,0,3,0,3,0,3,0
dataclay,es.bsc.dataclay.communication.grpc.generated.logicmodule,LogicModuleGrpc.LogicModuleMethodDescriptorSupplier,12,0,0,0,4,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.generated.logicmodule,LogicModuleGrpc.LogicModuleBlockingStub,1086,0,0,0,243,0,122,0,122,0
dataclay,es.bsc.dataclay.communication.grpc.generated.logicmodule,LogicModuleGrpc.LogicModuleStub,1205,0,0,0,362,0,122,0,122,0
dataclay,es.bsc.dataclay.communication.grpc.generated.logicmodule,LogicModuleGrpc.LogicModuleFileDescriptorSupplier,3,0,0,0,1,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.generated.logicmodule,LogicModuleGrpc.MethodHandlers,857,0,120,0,247,0,122,0,3,0
dataclay,com.ibm.wala.model,SyntheticFactory,3,0,0,0,1,0,1,0,1,0
dataclay,es.bsc.dataclay.logic.interfacemgr,InterfaceManager,120,348,25,31,26,80,23,21,4,12
dataclay,es.bsc.dataclay.logic.interfacemgr,InterfaceManagerSQLStatements,0,8,1,1,0,4,1,1,0,1
dataclay,es.bsc.dataclay.logic.interfacemgr,InterfaceManagerSQLStatements.SqlStatements,0,95,0,2,0,16,0,5,0,4
dataclay,es.bsc.dataclay.logic.interfacemgr,InterfaceManagerDB,190,614,21,43,61,158,18,26,1,11
dataclay,es.bsc.dataclay.util.management.contractmgr,OpImplementations,85,75,30,0,16,25,17,14,2,14
dataclay,es.bsc.dataclay.util.management.contractmgr,InterfaceInContract,56,100,7,9,6,33,9,13,2,12
dataclay,es.bsc.dataclay.util.management.contractmgr,Contract,86,159,19,3,16,52,14,22,4,21
dataclay,es.bsc.dataclay.util.management.classmgr,MetaClass,271,281,56,24,68,82,46,34,10,30
dataclay,es.bsc.dataclay.util.management.classmgr,Implementation,0,147,0,0,0,60,0,33,0,33
dataclay,es.bsc.dataclay.util.management.classmgr,Operation,158,290,32,10,40,87,27,41,7,40
dataclay,es.bsc.dataclay.util.management.classmgr,PrefetchingInformation,15,88,1,1,4,36,3,19,2,19
dataclay,es.bsc.dataclay.util.management.classmgr,AccessedImplementation,126,0,10,0,36,0,22,0,17,0
dataclay,es.bsc.dataclay.util.management.classmgr,UserType,31,27,0,0,8,11,1,6,1,6
dataclay,es.bsc.dataclay.util.management.classmgr,Property,137,188,21,3,26,72,18,41,6,41
dataclay,es.bsc.dataclay.util.management.classmgr,AccessedProperty,86,47,20,0,24,20,14,11,4,11
dataclay,es.bsc.dataclay.util.management.classmgr,Type,109,86,24,0,29,30,18,16,6,16
dataclay,es.bsc.dataclay.util.management.classmgr,Annotation,148,0,10,0,39,0,23,0,18,0
dataclay,es.bsc.dataclay.communication.grpc,Utils,2316,0,350,0,563,0,257,0,82,0
dataclay,es.bsc.dataclay.logic.classmgr.bytecode.java.writer,DataClayClassWriter,255,0,40,0,63,0,22,0,2,0
dataclay,es.bsc.dataclay.logic.accountmgr,AccountMgrSQLStatements.SqlStatements,0,165,0,2,0,23,0,5,0,4
dataclay,es.bsc.dataclay.logic.accountmgr,AccountManager,37,211,8,20,9,51,10,15,2,9
dataclay,es.bsc.dataclay.logic.accountmgr,AccountMgrSQLStatements,0,8,1,1,0,4,1,1,0,1
dataclay,es.bsc.dataclay.logic.accountmgr,AccountManagerDB,138,486,15,27,51,155,15,21,0,15
dataclay,es.bsc.dataclay.util.management.sessionmgr,SessionInterface,12,42,0,0,5,19,2,12,2,12
dataclay,es.bsc.dataclay.util.management.sessionmgr,SessionInfo,43,78,0,0,17,33,9,14,9,14
dataclay,es.bsc.dataclay.util.management.sessionmgr,SessionContract,9,21,0,0,4,10,2,6,2,6
dataclay,es.bsc.dataclay.util.management.sessionmgr,SessionProperty,23,0,0,0,11,0,6,0,6,0
dataclay,es.bsc.dataclay.util.management.sessionmgr,SessionImplementation,76,0,6,0,25,0,15,0,12,0
dataclay,es.bsc.dataclay.util.management.sessionmgr,SessionOperation,15,28,0,0,6,13,2,8,2,8
dataclay,es.bsc.dataclay.util.management.sessionmgr,SessionDataContract,3,30,0,0,1,14,1,7,1,7
dataclay,es.bsc.dataclay.util.reflection,Reflector,1157,129,202,12,325,22,171,8,31,2
dataclay,es.bsc.dataclay.dbhandler.sql.sqlite,ExtendedSQLiteConnection,0,26,0,0,0,7,0,4,0,4
